key,award_score,question_content,question_option,reading_time,right_answers
779,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一项不属于不可再生的三大常规能源？,1^天然气$2^石油$3^汽油,20,3
780,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,我国古代称女子“害喜”是指她怎么了,1^怀孕$2^结婚$3^去世,20,1
781,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一种树被称为“活化石”？,1^银杏$2^银杉$3^铁树,20,1
782,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一种炊具对人体健康最有益？,1^铝锅$2^沙锅$3^铁锅,20,3
783,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一种是能降血压的食物？,1^桂圆$2^芹菜$3^大枣,20,2
784,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪一种熨烫衣服的方法是不正确的？,1^熨前喷一些水$2^长时间的熨$3^衣服和熨斗间垫湿布,20,2
785,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,世界三大饮料是咖啡.可可还有一个是中国的什么？,1^果汁$2^米醋$3^茶,20,3
786,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪种细胞中含有花青素？,1^细胞质$2^液泡$3^细胞膜,20,2
787,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪种真正是“鱼”？,1^章鱼$2^海豚$3^乌鱼,20,3
788,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪种面料不能用碱性洗涤剂？,1^纯棉$2^腈纶$3^涤纶,20,2
789,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪种鱼翅是能直接运用的半成品？,1^堆翅$2^烩鱼翅$3^黄肉翅,20,1
790,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪座山不是中国佛教四大名山之一？,1^普陀山$2^嵩山$3^峨眉山,20,2
791,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面清洗轿车的方法中正确的是？,1^用海绵薰煤油檫油渍$2^用含磨料清洁剂擦玻璃$3^用普通肥皂水擦转向盘,20,1
792,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪个是卫星发射基地的城市？,1^汉口$2^西昌$3^桂林,20,2
793,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面提供的几种识别矿泉水真假的方法哪一种是正确的？,1^瓶盖$2^口感$3^生产日期,20,2
794,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,夏季和秋季进行家庭装修后，到了什么季节墙面与门框容易出现缝隙？,1^冬季$2^春季$3^夏季,20,1
795,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下面哪种珍珠哪一种最珍贵？,1^海水养殖珠$2^淡水养殖珠$3^天然海水珠,20,3
796,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,下坡高速滑雪赛中采用的滑雪杖是？,1^弯曲的$2^直角的$3^直的,20,1
797,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,一个正方体它的棱长是2米，那么它的体积是多少立方米？,1^2$2^6$3^8,20,3
798,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,歌曲《思念是一种病》《爱我别走》是哪们台湾男歌手演唱曲目？,1^张震岳$2^张震$3^郑晓明,20,1
799,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,我们一般在医院输液是把药物注入什么血管？,1^静脉$2^动脉$3^毛细血管,20,1
800,31$30$29$28$27$26$25$24$23$22$21$20$19$18$17$16$15$14$13$12,“叫化鸡”特色是采用泥土和什么植物的叶子包裹进行烧烤？,1^荷叶$2^草药$3^牛肉,20,1
